Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
30,22,0.0053,0.1942,0.6524,0.8361
30,23,0.0056,0.1941,0.646,0.8306
30,24,0.0045,0.2041,0.6566,0.8361
30,25,0.0049,0.1949,0.6698,0.847
30,26,0.0045,0.1955,0.6599,0.8361
30,27,0.007,0.1885,0.6631,0.8361
30,28,0.007,0.1835,0.6809,0.8415
30,29,0.0052,0.2041,0.642,0.8306
30,30,0.0094,0.1945,0.6404,0.8251
30,31,0.0034,0.2186,0.6566,0.8361
30,32,0.0085,0.1876,0.6503,0.8306
30,33,0.005,0.1851,0.6647,0.8306
30,34,0.004,0.1887,0.6743,0.8361
30,35,0.0034,0.1982,0.6698,0.847
30,36,0.0068,0.1815,0.6524,0.8361
30,37,0.003,0.1995,0.6552,0.8306
30,38,0.0066,0.1913,0.684,0.847
30,39,0.0038,0.1907,0.6599,0.8361
30,40,0.004,0.1882,0.6503,0.8306
31,1,0.2895,0.1804,0.3641,0.7978
31,2,0.1552,0.1261,0.5866,0.847
31,3,0.0999,0.1086,0.5463,0.847
31,4,0.0624,0.0833,0.6782,0.847
31,5,0.0419,0.0886,0.6624,0.847
31,6,0.0289,0.086,0.6692,0.8415
31,7,0.0188,0.0807,0.6964,0.8525
31,8,0.0154,0.0815,0.7205,0.8525
31,9,0.0149,0.0945,0.6539,0.8142
31,10,0.0087,0.0873,0.6917,0.8361
31,11,0.0102,0.0841,0.7379,0.8634
31,12,0.01,0.0965,0.7221,0.8415
31,13,0.0062,0.0917,0.696,0.8415
31,14,0.0051,0.0956,0.7499,0.8743
31,15,0.0055,0.0884,0.7291,0.8634
31,16,0.0051,0.0986,0.742,0.8634
31,17,0.0109,0.0968,0.723,0.8525
31,18,0.0041,0.1017,0.6984,0.8415
31,19,0.0047,0.0931,0.7352,0.847
31,20,0.0045,0.0972,0.7068,0.8361
31,21,0.0041,0.0963,0.7053,0.8361
31,22,0.0043,0.0907,0.7037,0.8361
31,23,0.0047,0.0931,0.7056,0.847
31,24,0.003,0.1004,0.7038,0.8361
31,25,0.0028,0.0983,0.7228,0.8579
31,26,0.003,0.0906,0.7017,0.847
31,27,0.0051,0.0936,0.7096,0.8525
31,28,0.0032,0.0986,0.7123,0.8415
31,29,0.0042,0.1039,0.7144,0.8415
31,30,0.0041,0.1007,0.7193,0.8579
31,31,0.0036,0.099,0.7543,0.8689
31,32,0.002,0.1009,0.68,0.8251
31,33,0.0029,0.0964,0.7014,0.8415
31,34,0.0031,0.0967,0.7208,0.8525
31,35,0.0037,0.0961,0.6949,0.847
31,36,0.0026,0.0942,0.7115,0.8525
31,37,0.0118,0.1029,0.7037,0.847
31,38,0.0032,0.0942,0.7132,0.8525
31,39,0.0034,0.1004,0.6979,0.8306
31,40,0.0033,0.0928,0.7314,0.8689
32,1,0.2898,0.1866,0.44,0.7978
32,2,0.1468,0.1285,0.5074,0.8361
32,3,0.1109,0.1055,0.6181,0.8525
32,4,0.0573,0.1084,0.6184,0.8306
32,5,0.0337,0.116,0.616,0.8306
32,6,0.0354,0.1055,0.6604,0.8361
32,7,0.0179,0.1127,0.6913,0.847
32,8,0.0156,0.1072,0.6526,0.8415
32,9,0.0139,0.1135,0.7193,0.8689
32,10,0.0098,0.1091,0.7115,0.8634
32,11,0.008,0.1224,0.6893,0.8579
32,12,0.0062,0.1154,0.6828,0.8525
32,13,0.006,0.1164,0.6801,0.8415
32,14,0.005,0.124,0.7278,0.8743
32,15,0.0051,0.1141,0.7063,0.8634
32,16,0.0116,0.1219,0.6989,0.847
32,17,0.0047,0.1221,0.6601,0.847
32,18,0.0042,0.1158,0.6989,0.847
32,19,0.0043,0.1231,0.6966,0.8634
32,20,0.0062,0.1185,0.6794,0.8361
32,21,0.0096,0.1275,0.7054,0.8525
32,22,0.0049,0.1168,0.7241,0.8634
32,23,0.0031,0.1165,0.7041,0.8579
32,24,0.0031,0.1237,0.7125,0.8579
32,25,0.0036,0.1218,0.7193,0.8579
32,26,0.0059,0.1198,0.7055,0.8525
32,27,0.0063,0.1209,0.7115,0.8634
32,28,0.0036,0.1204,0.7041,0.8579
32,29,0.0039,0.1282,0.7066,0.8579
32,30,0.0082,0.114,0.6989,0.847
32,31,0.0044,0.1311,0.6806,0.8306
32,32,0.0034,0.1233,0.712,0.8579
32,33,0.0032,0.1202,0.7102,0.8525
32,34,0.0039,0.119,0.6989,0.847
32,35,0.003,0.1193,0.7241,0.8634
32,36,0.0039,0.1229,0.6828,0.8525
32,37,0.0053,0.1201,0.6893,0.8579
32,38,0.0043,0.1175,0.6976,0.8525
32,39,0.0038,0.1171,0.7277,0.8634
32,40,0.0038,0.1285,0.6893,0.8579
33,1,0.2681,0.1971,0.318,0.7869
33,2,0.18,0.1359,0.451,0.8197
33,3,0.1081,0.1106,0.635,0.847
33,4,0.0688,0.1077,0.6795,0.8525
33,5,0.0378,0.1089,0.6622,0.8415
33,6,0.0257,0.1083,0.6649,0.8251
33,7,0.0236,0.1479,0.6912,0.8306
33,8,0.0183,0.1138,0.6894,0.8415
33,9,0.0138,0.1194,0.7188,0.8525
33,10,0.0128,0.1297,0.7023,0.8361
33,11,0.0079,0.1161,0.7193,0.8579
33,12,0.0052,0.1217,0.7243,0.8525
33,13,0.0061,0.1234,0.6933,0.847
33,14,0.0064,0.1255,0.7092,0.847
33,15,0.0038,0.1288,0.7326,0.8634
33,16,0.0032,0.1235,0.6962,0.8361
33,17,0.0043,0.1333,0.7034,0.8361
33,18,0.0041,0.1322,0.6881,0.8361
33,19,0.0029,0.1375,0.7103,0.847
33,20,0.0038,0.129,0.6998,0.847
33,21,0.0032,0.1388,0.687,0.8361
33,22,0.0022,0.1383,0.6745,0.8251
33,23,0.0028,0.1473,0.7289,0.8525
33,24,0.003,0.1372,0.7117,0.8525
33,25,0.0022,0.1329,0.7243,0.8525
33,26,0.0034,0.1343,0.7075,0.847
33,27,0.0022,0.1358,0.7048,0.847
33,28,0.0023,0.1244,0.6786,0.8361
33,29,0.003,0.139,0.6904,0.8361
33,30,0.0026,0.1429,0.7336,0.8579
33,31,0.0025,0.1412,0.7224,0.8525
33,32,0.002,0.1311,0.7339,0.8634
33,33,0.0027,0.1325,0.6966,0.847
33,34,0.0019,0.1383,0.6776,0.8361
33,35,0.0021,0.1313,0.7394,0.8634
33,36,0.0019,0.1395,0.6957,0.8525
33,37,0.0018,0.1389,0.7075,0.847
33,38,0.0029,0.1432,0.7028,0.847
33,39,0.0035,0.1434,0.687,0.8361
33,40,0.0023,0.1406,0.7195,0.8579
34,1,0.2815,0.1968,0.3379,0.7814
34,2,0.1528,0.1681,0.4901,0.7923
34,3,0.0913,0.1314,0.6085,0.8142
34,4,0.0767,0.1225,0.6619,0.8579
34,5,0.0419,0.1219,0.6365,0.8361
34,6,0.0362,0.1221,0.6339,0.8306
34,7,0.0215,0.1385,0.64,0.8361
34,8,0.0157,0.1282,0.6451,0.8415
34,9,0.0124,0.1165,0.6509,0.847
34,10,0.0144,0.1256,0.64,0.8361
34,11,0.0142,0.1335,0.6283,0.8251
34,12,0.0119,0.1414,0.6314,0.8251
34,13,0.0124,0.1335,0.6314,0.8251
34,14,0.0116,0.1306,0.6451,0.8415
34,15,0.0109,0.1408,0.6368,0.8306
34,16,0.0112,0.1304,0.6934,0.8634
34,17,0.015,0.144,0.6212,0.8142
34,18,0.0094,0.1247,0.6395,0.8361
34,19,0.0094,0.1183,0.6514,0.8525
34,20,0.0067,0.1455,0.6428,0.8361
34,21,0.009,0.1211,0.6569,0.8525
34,22,0.0138,0.125,0.6395,0.8361
34,23,0.0092,0.1428,0.6314,0.8251
34,24,0.0113,0.1333,0.6395,0.8361
34,25,0.0089,0.1336,0.6346,0.8306
34,26,0.011,0.1322,0.6478,0.8415
34,27,0.01,0.1438,0.6368,0.8306
34,28,0.0076,0.1259,0.6461,0.8415
34,29,0.0089,0.1584,0.6212,0.8142
34,30,0.0104,0.127,0.6509,0.847
34,31,0.0089,0.1316,0.6754,0.8689
34,32,0.0098,0.1351,0.6339,0.8306
34,33,0.0093,0.1343,0.6482,0.8415
34,34,0.0112,0.1323,0.6339,0.8306
34,35,0.0091,0.1318,0.6482,0.8415
34,36,0.0132,0.1269,0.6451,0.8415
34,37,0.0077,0.1442,0.6339,0.8306
34,38,0.0087,0.1252,0.6453,0.8415
34,39,0.0075,0.1317,0.657,0.8525
34,40,0.011,0.1262,0.6538,0.847
35,1,0.2852,0.2045,0.2913,0.776
35,2,0.1614,0.1505,0.5098,0.8306
35,3,0.1061,0.1226,0.6552,0.8525
35,4,0.0533,0.1278,0.6106,0.8525
35,5,0.0403,0.1391,0.6247,0.8415
35,6,0.0349,0.148,0.6676,0.8579
35,7,0.0182,0.1446,0.6512,0.847
35,8,0.0185,0.1409,0.6651,0.8525
35,9,0.0115,0.1472,0.6651,0.8525
35,10,0.0084,0.1519,0.6553,0.847
35,11,0.0105,0.1583,0.6548,0.8361
35,12,0.0076,0.158,0.6745,0.8579
35,13,0.0069,0.159,0.6836,0.8634
35,14,0.0092,0.1561,0.6626,0.847
35,15,0.0051,0.1618,0.6591,0.847
35,16,0.0052,0.1606,0.6685,0.8525
35,17,0.0048,0.1627,0.6408,0.8306
35,18,0.0057,0.1698,0.6304,0.847
35,19,0.0066,0.1585,0.6862,0.8634
35,20,0.0049,0.1533,0.6676,0.847
35,21,0.0055,0.1618,0.6567,0.8361
35,22,0.0035,0.1651,0.6862,0.8634
35,23,0.0042,0.1855,0.6304,0.847
35,24,0.0043,0.165,0.6737,0.8525
35,25,0.004,0.1683,0.6775,0.8579
35,26,0.0042,0.1676,0.6803,0.8579
35,27,0.0074,0.1667,0.6745,0.8579
35,28,0.0074,0.1697,0.6495,0.8415
35,29,0.0031,0.1558,0.6797,0.8579
35,30,0.0048,0.1521,0.6505,0.8525
35,31,0.0037,0.1735,0.6179,0.847
35,32,0.0046,0.1618,0.6553,0.847
35,33,0.0045,0.1617,0.6559,0.8415
35,34,0.0037,0.1616,0.6685,0.8525
35,35,0.0069,0.1536,0.6737,0.8525
35,36,0.0043,0.1733,0.6775,0.8634
35,37,0.008,0.1698,0.6225,0.8361
35,38,0.0058,0.1653,0.6685,0.8525
35,39,0.0036,0.1585,0.6465,0.8361
35,40,0.0063,0.1665,0.6488,0.8415
