Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
15,24,0.0013,0.0282,0.8924,0.9563
15,25,0.0007,0.026,0.9039,0.9617
15,26,0.0007,0.0269,0.9158,0.9672
15,27,0.0009,0.0255,0.9158,0.9672
15,28,0.0027,0.0236,0.9039,0.9617
15,29,0.0007,0.0215,0.8814,0.9508
15,30,0.0009,0.0218,0.9039,0.9617
15,31,0.0015,0.0225,0.8924,0.9563
15,32,0.0019,0.0222,0.8924,0.9563
15,33,0.0009,0.0186,0.8924,0.9563
15,34,0.0008,0.025,0.8924,0.9563
15,35,0.0005,0.0191,0.9313,0.9727
15,36,0.0006,0.0215,0.9039,0.9617
15,37,0.0008,0.023,0.9039,0.9617
15,38,0.0012,0.0205,0.8924,0.9563
15,39,0.0006,0.0261,0.9039,0.9617
15,40,0.001,0.022,0.8967,0.9563
16,1,0.2641,0.268,0.3311,0.4208
16,2,0.2523,0.2228,0.3729,0.5082
16,3,0.2336,0.0374,0.9283,0.9727
16,4,0.042,0.0317,0.8045,0.9016
16,5,0.0106,0.0107,0.9313,0.9727
16,6,0.0024,0.0107,0.9439,0.9781
16,7,0.0048,0.0066,0.9588,0.9836
16,8,0.0018,0.0052,0.9588,0.9836
16,9,0.008,0.0056,0.9413,0.9781
16,10,0.0031,0.0082,0.9413,0.9781
16,11,0.0015,0.0074,0.9413,0.9781
16,12,0.0013,0.0055,0.9283,0.9727
16,13,0.0019,0.0076,0.9413,0.9781
16,14,0.0017,0.0058,0.9413,0.9781
16,15,0.0011,0.0079,0.9413,0.9781
16,16,0.0098,0.0054,0.9413,0.9781
16,17,0.0012,0.0056,0.9413,0.9781
16,18,0.0009,0.0051,0.9413,0.9781
16,19,0.0016,0.0068,0.9413,0.9781
16,20,0.0012,0.007,0.9413,0.9781
16,21,0.0006,0.0096,0.9413,0.9781
16,22,0.0006,0.0061,0.9439,0.9781
16,23,0.0008,0.0084,0.9413,0.9781
16,24,0.0004,0.0082,0.9413,0.9781
16,25,0.0004,0.0126,0.9413,0.9781
16,26,0.0004,0.0102,0.9413,0.9781
16,27,0.0017,0.0086,0.9413,0.9781
16,28,0.0006,0.0103,0.9413,0.9781
16,29,0.0005,0.0108,0.9413,0.9781
16,30,0.0008,0.0101,0.9413,0.9781
16,31,0.0075,0.0075,0.9413,0.9781
16,32,0.0003,0.0059,0.9313,0.9727
16,33,0.0011,0.0055,0.9313,0.9727
16,34,0.001,0.0072,0.9313,0.9727
16,35,0.0004,0.0078,0.9439,0.9781
16,36,0.0005,0.0085,0.9439,0.9781
16,37,0.0012,0.0072,0.9439,0.9781
16,38,0.0003,0.0066,0.9439,0.9781
16,39,0.0003,0.0071,0.9439,0.9781
16,40,0.0008,0.0062,0.9439,0.9781
17,1,0.0929,0.0956,0.4917,0.847
17,2,0.0965,0.0967,0.5039,0.8197
17,3,0.0755,0.0285,0.8825,0.9563
17,4,0.0166,0.0448,0.81,0.918
17,5,0.0146,0.0685,0.8262,0.9399
17,6,0.0076,0.0455,0.8877,0.9563
17,7,0.0103,0.0388,0.8996,0.9617
17,8,0.0059,0.0414,0.8655,0.9454
17,9,0.0043,0.0381,0.8489,0.9399
17,10,0.0014,0.047,0.8948,0.9617
17,11,0.0018,0.0372,0.8996,0.9617
17,12,0.0009,0.0366,0.8655,0.9454
17,13,0.0009,0.0368,0.8655,0.9454
17,14,0.0014,0.0356,0.8996,0.9617
17,15,0.001,0.0358,0.8764,0.9508
17,16,0.0012,0.0315,0.8655,0.9454
17,17,0.0007,0.0348,0.8877,0.9563
17,18,0.0109,0.0311,0.8764,0.9508
17,19,0.0009,0.0319,0.8764,0.9508
17,20,0.0021,0.0359,0.8764,0.9508
17,21,0.003,0.0334,0.8877,0.9563
17,22,0.0012,0.0316,0.8996,0.9617
17,23,0.0006,0.0304,0.8996,0.9617
17,24,0.0004,0.0324,0.8996,0.9617
17,25,0.0013,0.0385,0.8948,0.9617
17,26,0.0014,0.0419,0.9119,0.9672
17,27,0.0007,0.0377,0.8996,0.9617
17,28,0.0006,0.033,0.8764,0.9508
17,29,0.0004,0.0319,0.8996,0.9617
17,30,0.0005,0.0347,0.8996,0.9617
17,31,0.0004,0.0399,0.8996,0.9617
17,32,0.0009,0.0357,0.8996,0.9617
17,33,0.0005,0.0411,0.8996,0.9617
17,34,0.0004,0.0363,0.8996,0.9617
17,35,0.0012,0.0439,0.8996,0.9617
17,36,0.0005,0.0439,0.8996,0.9617
17,37,0.0003,0.043,0.8996,0.9617
17,38,0.0006,0.0435,0.8996,0.9617
17,39,0.0002,0.0447,0.8996,0.9617
17,40,0.001,0.043,0.8996,0.9617
18,1,0.1518,0.1945,0.4709,0.5574
18,2,0.1517,0.1215,0.5604,0.7432
18,3,0.1272,0.0352,0.8901,0.9508
18,4,0.0255,0.0438,0.7946,0.929
18,5,0.0047,0.0384,0.8757,0.9454
18,6,0.0033,0.037,0.8967,0.9563
18,7,0.003,0.0362,0.9078,0.9617
18,8,0.002,0.0269,0.9113,0.9617
18,9,0.0027,0.0214,0.9005,0.9563
18,10,0.0009,0.0287,0.9078,0.9617
18,11,0.0135,0.0211,0.8967,0.9563
18,12,0.0013,0.0203,0.9078,0.9617
18,13,0.0008,0.0245,0.9078,0.9617
18,14,0.0009,0.0209,0.9225,0.9672
18,15,0.0011,0.0179,0.9078,0.9617
18,16,0.0047,0.0205,0.9193,0.9672
18,17,0.0012,0.0187,0.9078,0.9617
18,18,0.0018,0.0231,0.9078,0.9617
18,19,0.0019,0.026,0.9193,0.9672
18,20,0.0008,0.0233,0.9193,0.9672
18,21,0.001,0.0199,0.9225,0.9672
18,22,0.0005,0.0257,0.9341,0.9727
18,23,0.0011,0.0217,0.9078,0.9617
18,24,0.0003,0.024,0.9078,0.9617
18,25,0.0004,0.0204,0.9078,0.9617
18,26,0.0004,0.0181,0.9225,0.9672
18,27,0.0006,0.017,0.9078,0.9617
18,28,0.0004,0.0206,0.9078,0.9617
18,29,0.0007,0.0217,0.9225,0.9672
18,30,0.0003,0.0257,0.9225,0.9672
18,31,0.0008,0.0216,0.9225,0.9672
18,32,0.0007,0.0206,0.9078,0.9617
18,33,0.0003,0.0222,0.9078,0.9617
18,34,0.0006,0.0217,0.9078,0.9617
18,35,0.0008,0.0206,0.9225,0.9672
18,36,0.0004,0.0213,0.9078,0.9617
18,37,0.0003,0.0184,0.9225,0.9672
18,38,0.0025,0.0198,0.9193,0.9672
18,39,0.0004,0.02,0.9193,0.9672
18,40,0.0003,0.0173,0.9193,0.9672
19,1,0.1333,0.1301,0.4639,0.6831
19,2,0.13,0.1252,0.4757,0.7049
19,3,0.1099,0.0352,0.9113,0.9617
19,4,0.0142,0.0728,0.8117,0.9235
19,5,0.0178,0.0292,0.9193,0.9672
19,6,0.003,0.0224,0.9113,0.9617
19,7,0.0025,0.0405,0.9193,0.9672
19,8,0.0025,0.0331,0.9193,0.9672
19,9,0.0015,0.031,0.9078,0.9617
19,10,0.0008,0.0281,0.9078,0.9617
19,11,0.001,0.0436,0.9193,0.9672
19,12,0.0019,0.028,0.9078,0.9617
19,13,0.0006,0.0342,0.9078,0.9617
19,14,0.0013,0.0316,0.9078,0.9617
19,15,0.0006,0.0272,0.9078,0.9617
19,16,0.0021,0.0388,0.9193,0.9672
19,17,0.0006,0.0315,0.9341,0.9727
19,18,0.0012,0.023,0.9367,0.9727
19,19,0.0005,0.0296,0.9193,0.9672
19,20,0.0042,0.0536,0.9341,0.9727
19,21,0.0012,0.0343,0.9341,0.9727
19,22,0.0006,0.0386,0.9341,0.9727
19,23,0.0015,0.0361,0.9341,0.9727
19,24,0.0008,0.0348,0.9341,0.9727
19,25,0.0014,0.0239,0.9367,0.9727
19,26,0.0008,0.0297,0.9341,0.9727
19,27,0.0004,0.0235,0.9225,0.9672
19,28,0.0004,0.0285,0.9225,0.9672
19,29,0.0004,0.0259,0.9225,0.9672
19,30,0.0006,0.0205,0.9254,0.9672
19,31,0.0012,0.0363,0.9193,0.9672
19,32,0.0008,0.0226,0.9225,0.9672
19,33,0.0005,0.0225,0.9341,0.9727
19,34,0.0004,0.0232,0.9341,0.9727
19,35,0.0003,0.0229,0.9193,0.9672
19,36,0.0017,0.0197,0.9254,0.9672
19,37,0.0016,0.0262,0.9367,0.9727
19,38,0.0004,0.0307,0.9341,0.9727
19,39,0.0003,0.0248,0.9367,0.9727
19,40,0.0002,0.04,0.9341,0.9727
20,1,0.3375,0.3598,0.2825,0.3279
20,2,0.3286,0.3433,0.3164,0.3716
20,3,0.2177,0.0376,0.9078,0.9617
20,4,0.0588,0.0554,0.6924,0.8525
20,5,0.0175,0.012,0.9158,0.9672
20,6,0.004,0.0145,0.9439,0.9781
20,7,0.0083,0.02,0.9283,0.9727
20,8,0.0076,0.0129,0.9439,0.9781
20,9,0.0048,0.0079,0.9439,0.9781
20,10,0.0062,0.0087,0.9462,0.9781
20,11,0.0022,0.0098,0.9462,0.9781
20,12,0.0023,0.0084,0.9462,0.9781
20,13,0.0015,0.0115,0.9462,0.9781
20,14,0.0012,0.0077,0.9462,0.9781
20,15,0.002,0.0088,0.9462,0.9781
20,16,0.0012,0.0123,0.9462,0.9781
20,17,0.0009,0.0086,0.9462,0.9781
20,18,0.001,0.009,0.9313,0.9727
20,19,0.0008,0.0089,0.9439,0.9781
20,20,0.0008,0.0137,0.9439,0.9781
20,21,0.0007,0.0089,0.9313,0.9727
20,22,0.0006,0.0104,0.9439,0.9781
20,23,0.0011,0.0103,0.9313,0.9727
20,24,0.0015,0.0071,0.9313,0.9727
20,25,0.0004,0.0069,0.9462,0.9781
20,26,0.0019,0.0071,0.9462,0.9781
20,27,0.0014,0.0088,0.9439,0.9781
20,28,0.0007,0.0064,0.9313,0.9727
20,29,0.0006,0.0067,0.9439,0.9781
20,30,0.0006,0.0074,0.9439,0.9781
20,31,0.0028,0.0064,0.9439,0.9781
20,32,0.0005,0.0091,0.9439,0.9781
20,33,0.0005,0.0092,0.9439,0.9781
20,34,0.0009,0.0147,0.9439,0.9781
20,35,0.0004,0.0083,0.9439,0.9781
20,36,0.0003,0.0092,0.9439,0.9781
20,37,0.0022,0.0079,0.9313,0.9727
20,38,0.0007,0.0076,0.9313,0.9727
20,39,0.0035,0.0072,0.9313,0.9727
20,40,0.0004,0.0067,0.9439,0.9781
21,1,0.276,0.3297,0.3175,0.3552
21,2,0.2545,0.333,0.3331,0.377
21,3,0.237,0.067,0.735,0.8361
21,4,0.0391,0.0166,0.8561,0.9344
21,5,0.0048,0.017,0.8967,0.9563
21,6,0.0029,0.0142,0.886,0.9508
21,7,0.0019,0.0136,0.8657,0.9399
21,8,0.0017,0.0136,0.8657,0.9399
21,9,0.0014,0.0146,0.8657,0.9399
21,10,0.001,0.015,0.8657,0.9399
21,11,0.0065,0.0162,0.8704,0.9399
21,12,0.0031,0.0126,0.8801,0.9454
21,13,0.0016,0.012,0.8704,0.9399
21,14,0.001,0.0127,0.886,0.9508
21,15,0.0012,0.0125,0.8657,0.9399
21,16,0.0012,0.013,0.8704,0.9399
21,17,0.0027,0.0124,0.8757,0.9454
21,18,0.0021,0.0136,0.8801,0.9454
21,19,0.0027,0.0143,0.8967,0.9563
21,20,0.0006,0.0132,0.8801,0.9454
21,21,0.0007,0.0134,0.8901,0.9508
21,22,0.0004,0.0119,0.8901,0.9508
21,23,0.0005,0.013,0.9225,0.9672
21,24,0.0009,0.0121,0.8901,0.9508
21,25,0.0003,0.0118,0.8901,0.9508
21,26,0.0004,0.0127,0.8967,0.9563
21,27,0.0003,0.0115,0.9078,0.9617
21,28,0.0005,0.0111,0.9005,0.9563
21,29,0.0003,0.0115,0.8801,0.9454
21,30,0.0006,0.0118,0.9078,0.9617
21,31,0.0004,0.0131,0.9193,0.9672
21,32,0.0004,0.0113,0.8901,0.9508
21,33,0.0043,0.0104,0.9462,0.9781
21,34,0.0005,0.0114,0.9313,0.9727
21,35,0.001,0.0102,0.9005,0.9563
21,36,0.0005,0.0118,0.9113,0.9617
21,37,0.0005,0.0121,0.9313,0.9727
21,38,0.0003,0.0114,0.9193,0.9672
21,39,0.0008,0.0116,0.9078,0.9617
21,40,0.0006,0.0103,0.9113,0.9617
22,1,0.422,0.6191,0.2566,0.2623
22,2,0.3931,0.4598,0.3235,0.3497
22,3,0.3254,0.078,0.8657,0.9399
22,4,0.0742,0.0223,0.8606,0.9399
22,5,0.0122,0.0186,0.8597,0.9454
22,6,0.0097,0.0497,0.6758,0.8907
22,7,0.0023,0.0348,0.8316,0.9344
22,8,0.0065,0.0346,0.8169,0.918
22,9,0.0029,0.0408,0.7681,0.8962
22,10,0.0016,0.0295,0.845,0.9344
22,11,0.0041,0.0405,0.8238,0.9344
22,12,0.0027,0.031,0.8655,0.9454
22,13,0.0015,0.0368,0.8551,0.9399
22,14,0.0013,0.0325,0.8551,0.9399
22,15,0.0018,0.0376,0.845,0.9344
22,16,0.0029,0.0318,0.8764,0.9508
22,17,0.0013,0.0371,0.8764,0.9508
22,18,0.0016,0.0407,0.845,0.9344
22,19,0.001,0.0448,0.826,0.9235
22,20,0.0012,0.0298,0.8655,0.9454
22,21,0.0006,0.0315,0.8709,0.9508
22,22,0.0007,0.0322,0.8709,0.9508
22,23,0.0009,0.0284,0.8489,0.9399
22,24,0.0012,0.0321,0.8709,0.9508
22,25,0.0113,0.0342,0.8597,0.9454
22,26,0.0011,0.033,0.8597,0.9454
22,27,0.0006,0.0348,0.8709,0.9508
22,28,0.0006,0.0403,0.8655,0.9454
22,29,0.0006,0.0332,0.8709,0.9508
22,30,0.0005,0.0279,0.8489,0.9399
22,31,0.0009,0.0426,0.8825,0.9563
22,32,0.0122,0.0308,0.8489,0.9399
22,33,0.0011,0.0367,0.8386,0.9344
22,34,0.0006,0.032,0.8386,0.9344
22,35,0.0007,0.0288,0.8709,0.9508
22,36,0.0007,0.0288,0.8709,0.9508
22,37,0.0005,0.033,0.8353,0.929
22,38,0.0006,0.0276,0.8386,0.9344
22,39,0.0005,0.0268,0.8709,0.9508
22,40,0.0004,0.0332,0.8825,0.9563
23,1,0.1843,0.2396,0.5081,0.5683
23,2,0.1794,0.1639,0.5322,0.6284
23,3,0.157,0.0147,0.9225,0.9672
23,4,0.0219,0.0122,0.9113,0.9617
23,5,0.0075,0.0109,0.8967,0.9563
23,6,0.014,0.0152,0.8842,0.9454
23,7,0.0036,0.0103,0.9039,0.9617
23,8,0.0016,0.0104,0.9005,0.9563
23,9,0.0023,0.0106,0.9193,0.9672
23,10,0.0027,0.0095,0.9146,0.9617
23,11,0.0011,0.014,0.9158,0.9672
23,12,0.0013,0.0099,0.9158,0.9672
23,13,0.0011,0.0094,0.8924,0.9563
23,14,0.001,0.0093,0.9078,0.9617
23,15,0.0021,0.0096,0.9005,0.9563
23,16,0.0026,0.0092,0.8967,0.9563
23,17,0.0008,0.0135,0.9158,0.9672
23,18,0.0024,0.0126,0.9039,0.9617
23,19,0.0006,0.0096,0.9005,0.9563
23,20,0.0018,0.0102,0.9193,0.9672
23,21,0.0008,0.0107,0.9078,0.9617
23,22,0.0009,0.0103,0.8967,0.9563
23,23,0.001,0.0128,0.9313,0.9727
23,24,0.0003,0.0094,0.9078,0.9617
23,25,0.0123,0.0098,0.886,0.9508
23,26,0.0007,0.011,0.9078,0.9617
23,27,0.0006,0.011,0.8967,0.9563
23,28,0.0007,0.0102,0.9078,0.9617
23,29,0.0008,0.0117,0.9039,0.9617
23,30,0.0005,0.0099,0.9078,0.9617
23,31,0.0007,0.0127,0.9039,0.9617
23,32,0.0005,0.0125,0.9039,0.9617
23,33,0.0004,0.0101,0.9078,0.9617
23,34,0.0003,0.0098,0.8924,0.9563
23,35,0.0011,0.012,0.9078,0.9617
23,36,0.0004,0.0138,0.8924,0.9563
23,37,0.0017,0.0137,0.9039,0.9617
23,38,0.0014,0.0147,0.9039,0.9617
23,39,0.0008,0.0105,0.9113,0.9617
23,40,0.0003,0.0106,0.9078,0.9617
24,1,0.1078,0.1554,0.4455,0.8033
24,2,0.1079,0.1487,0.4455,0.8033
24,3,0.09,0.0235,0.7925,0.9071
24,4,0.011,0.0074,0.9283,0.9727
24,5,0.0073,0.0154,0.9119,0.9672
24,6,0.0054,0.0112,0.9439,0.9781
24,7,0.0049,0.02,0.9439,0.9781
24,8,0.0027,0.0193,0.9283,0.9727
24,9,0.0058,0.0113,0.9462,0.9781
24,10,0.0026,0.0122,0.9078,0.9617
24,11,0.0013,0.0135,0.9193,0.9672
24,12,0.0045,0.0096,0.9341,0.9727
24,13,0.0008,0.0119,0.9341,0.9727
24,14,0.0016,0.0121,0.9341,0.9727
24,15,0.0015,0.0122,0.9039,0.9617
24,16,0.0038,0.0092,0.9225,0.9672
24,17,0.0025,0.0138,0.9341,0.9727
24,18,0.001,0.0121,0.9341,0.9727
24,19,0.001,0.0115,0.9341,0.9727
24,20,0.0008,0.0084,0.9341,0.9727
24,21,0.0006,0.021,0.9119,0.9672
24,22,0.0006,0.0149,0.9313,0.9727
24,23,0.0007,0.0117,0.9341,0.9727
24,24,0.0004,0.0137,0.9462,0.9781
24,25,0.0005,0.0162,0.9313,0.9727
24,26,0.0003,0.0105,0.9341,0.9727
24,27,0.0015,0.0085,0.9341,0.9727
24,28,0.0006,0.0088,0.9193,0.9672
24,29,0.0003,0.0081,0.9225,0.9672
24,30,0.0141,0.0094,0.9341,0.9727
24,31,0.0005,0.016,0.9439,0.9781
24,32,0.0006,0.0094,0.9193,0.9672
24,33,0.0008,0.0081,0.9341,0.9727
24,34,0.0003,0.0082,0.9193,0.9672
24,35,0.0003,0.0116,0.9193,0.9672
24,36,0.0005,0.0113,0.9193,0.9672
24,37,0.0004,0.0215,0.9283,0.9727
24,38,0.0002,0.0114,0.9313,0.9727
24,39,0.0006,0.0117,0.9313,0.9727
24,40,0.0005,0.0182,0.9283,0.9727
25,1,0.3026,0.3351,0.2976,0.3279
25,2,0.2741,0.2882,0.3558,0.4098
25,3,0.2275,0.0861,0.8313,0.9126
25,4,0.0463,0.014,0.9281,0.9672
25,5,0.0067,0.0278,0.9742,0.9891
25,6,0.0037,0.0312,0.9503,0.9781
25,7,0.0076,0.0245,0.939,0.9727
25,8,0.0023,0.0206,0.9503,0.9781
25,9,0.0066,0.0214,0.9113,0.9617
25,10,0.0017,0.0223,0.9113,0.9617
25,11,0.0019,0.0249,0.9225,0.9672
25,12,0.0167,0.0173,0.9367,0.9727
25,13,0.0021,0.019,0.9367,0.9727
25,14,0.0023,0.0197,0.9146,0.9617
25,15,0.0063,0.0201,0.9367,0.9727
25,16,0.0016,0.018,0.9225,0.9672
25,17,0.0011,0.0205,0.9503,0.9781
25,18,0.0008,0.0265,0.9341,0.9727
25,19,0.0008,0.0219,0.9367,0.9727
25,20,0.0006,0.018,0.9225,0.9672
25,21,0.0006,0.0204,0.9225,0.9672
25,22,0.0005,0.0215,0.9225,0.9672
25,23,0.0012,0.02,0.9254,0.9672
25,24,0.0021,0.0173,0.9254,0.9672
25,25,0.0029,0.0313,0.962,0.9836
25,26,0.0007,0.0284,0.9483,0.9781
25,27,0.0012,0.0157,0.9073,0.9563
25,28,0.0011,0.0213,0.9175,0.9617
25,29,0.0007,0.0202,0.9483,0.9781
25,30,0.0015,0.0192,0.9503,0.9781
25,31,0.0008,0.0207,0.9503,0.9781
25,32,0.001,0.0168,0.8975,0.9508
25,33,0.0006,0.0205,0.939,0.9727
25,34,0.0005,0.0223,0.9483,0.9781
25,35,0.0011,0.0185,0.9146,0.9617
25,36,0.0004,0.0227,0.9367,0.9727
25,37,0.0005,0.0194,0.939,0.9727
25,38,0.0003,0.0168,0.9281,0.9672
25,39,0.0005,0.0166,0.939,0.9727
25,40,0.0005,0.019,0.939,0.9727
