Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
14,9,0.0193,0.1617,0.6924,0.8415
14,10,0.0236,0.1638,0.6866,0.8306
14,11,0.0088,0.1737,0.6965,0.8251
14,12,0.0109,0.1444,0.6901,0.8361
14,13,0.0111,0.1512,0.7315,0.847
14,14,0.0065,0.1727,0.6887,0.8361
14,15,0.007,0.1617,0.6758,0.8361
14,16,0.0068,0.1503,0.6721,0.8361
14,17,0.0068,0.1703,0.6943,0.847
14,18,0.0058,0.1564,0.7065,0.8306
14,19,0.0042,0.158,0.676,0.8361
14,20,0.0136,0.1641,0.689,0.8361
14,21,0.0105,0.1653,0.7075,0.8251
14,22,0.0153,0.1514,0.7182,0.8361
14,23,0.0095,0.1628,0.6623,0.8197
14,24,0.0105,0.1535,0.7102,0.8415
14,25,0.0105,0.1716,0.6668,0.8306
14,26,0.0044,0.1684,0.6806,0.8415
14,27,0.0066,0.178,0.6379,0.7978
14,28,0.007,0.152,0.7193,0.847
14,29,0.0141,0.1539,0.705,0.8361
14,30,0.0092,0.1573,0.6635,0.8251
14,31,0.0067,0.1594,0.7091,0.8525
14,32,0.0153,0.1617,0.687,0.8251
14,33,0.013,0.1631,0.6919,0.8306
14,34,0.0091,0.1558,0.6883,0.847
14,35,0.0064,0.1474,0.7259,0.8525
14,36,0.0068,0.1415,0.6985,0.8415
14,37,0.005,0.1456,0.7115,0.847
14,38,0.0075,0.1463,0.6798,0.8415
14,39,0.0056,0.1475,0.7195,0.8415
14,40,0.0085,0.1587,0.6543,0.8197
15,1,0.3664,0.2045,0.3676,0.7596
15,2,0.1471,0.1388,0.5743,0.7814
15,3,0.0766,0.0906,0.6666,0.8525
15,4,0.0533,0.0941,0.6695,0.8197
15,5,0.033,0.0831,0.6532,0.8306
15,6,0.0223,0.1053,0.6902,0.847
15,7,0.0231,0.1038,0.661,0.8361
15,8,0.0136,0.096,0.6804,0.8361
15,9,0.013,0.1125,0.666,0.8142
15,10,0.0122,0.0958,0.6781,0.8415
15,11,0.0079,0.0989,0.6655,0.8361
15,12,0.0063,0.1004,0.6542,0.8087
15,13,0.0087,0.0996,0.663,0.8251
15,14,0.0233,0.1107,0.6862,0.847
15,15,0.0143,0.0915,0.6778,0.8361
15,16,0.0065,0.1005,0.7096,0.847
15,17,0.0093,0.0995,0.6765,0.8197
15,18,0.0087,0.1048,0.6793,0.847
15,19,0.0114,0.1062,0.6957,0.8525
15,20,0.0063,0.0944,0.6804,0.8361
15,21,0.0069,0.0987,0.6678,0.8415
15,22,0.012,0.1032,0.6768,0.8361
15,23,0.0078,0.1036,0.6744,0.8306
15,24,0.0071,0.0941,0.6851,0.8361
15,25,0.0061,0.1087,0.6726,0.8415
15,26,0.015,0.0983,0.6483,0.8306
15,27,0.0069,0.1053,0.6617,0.8415
